Date,Account,Closed PnL
2024-07-24,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0
2024-07-24,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0
2024-07-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-07-24,0x8477e447846c758f5a675856001ea72298fd9cb5,625.561479
2024-07-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-07-25,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0
2024-07-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-07-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,916.7382600000001
2024-07-26,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0
2024-07-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-07-26,0x8477e447846c758f5a675856001ea72298fd9cb5,341.250124
2024-07-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2425.262989
2024-07-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6400.623656
2024-07-27,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0
2024-07-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-07-28,0x8477e447846c758f5a675856001ea72298fd9cb5,587.29903
2024-07-29,0x8477e447846c758f5a675856001ea72298fd9cb5,217.857529
2024-07-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,112.946925
2024-07-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-07-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-07-31,0x8477e447846c758f5a675856001ea72298fd9cb5,765.690884
2024-08-01,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0
2024-08-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-08-01,0x8477e447846c758f5a675856001ea72298fd9cb5,167.080017
2024-08-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-08-02,0x8477e447846c758f5a675856001ea72298fd9cb5,228.247701
2024-08-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,554.12049
2024-08-03,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0
2024-08-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-08-03,0x8477e447846c758f5a675856001ea72298fd9cb5,464.1897
2024-08-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0
2024-08-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-04,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0
2024-08-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-108604.496278
2024-08-04,0x8477e447846c758f5a675856001ea72298fd9cb5,109.005815
2024-08-04,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-14176.51042
2024-08-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-4779.219012
2024-08-05,0x8477e447846c758f5a675856001ea72298fd9cb5,160.44369899999998
2024-08-05,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0
2024-08-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-8394.889856
2024-08-06,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,215.754798
2024-08-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,51.56325
2024-08-07,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0
2024-08-07,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0
2024-08-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,188.789255
2024-08-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-40.712216999999995
2024-08-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-09,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0
2024-08-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,11147.900554
2024-08-09,0x8477e447846c758f5a675856001ea72298fd9cb5,151.092375
2024-08-09,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0
2024-08-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,6783.078347
2024-08-10,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0
2024-08-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,847.7766200000001
2024-08-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-12,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0
2024-08-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,858.6705000000001
2024-08-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-13,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0
2024-08-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-08-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,212.08102
2024-08-14,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0
2024-08-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2168.9015130000003
2024-08-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-15,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-08-16,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,825.230544
2024-08-17,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0
2024-08-17,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-288.283113
2024-08-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,307.201888
2024-08-18,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0
2024-08-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,339.69958299999996
2024-08-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,192.602844
2024-08-20,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0
2024-08-21,0x8477e447846c758f5a675856001ea72298fd9cb5,656.200925
2024-08-21,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0
2024-08-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1005.30527
2024-08-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-08-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-08-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,231.236918
2024-08-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-08-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-08-28,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1333.359645
2024-08-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-08-30,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0
2024-08-30,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0
2024-08-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-08-30,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,256.464
2024-08-31,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0
2024-08-31,0x8477e447846c758f5a675856001ea72298fd9cb5,10.882801
2024-08-31,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-09-01,0x8477e447846c758f5a675856001ea72298fd9cb5,137.433093
2024-09-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-09-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-09-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1065.785132
2024-09-05,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0
2024-09-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-09-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-1104.856765
2024-09-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0
2024-09-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-09-10,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-219.729659
2024-09-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-09-11,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0
2024-09-14,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0
2024-09-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-09-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-878.684794
2024-09-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-09-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,9585.03428
2024-09-20,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-09-21,0x430f09841d65beb3f27765503d0f850b8bce7713,36165.56933
2024-09-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-09-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,334.760796
2024-09-24,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-09-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-09-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-09-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-09-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,439.812513
2024-09-26,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-09-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-09-27,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-09-28,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-09-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2710.626288
2024-09-30,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-10-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-10-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-10-03,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,100.375782
2024-10-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-10-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-10-05,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0
2024-10-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5767.161892
2024-10-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,130.487079
2024-10-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-10-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5396.546638
2024-10-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-10-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,396.06272
2024-10-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-10-11,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0
2024-10-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8885.327477
2024-10-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,541.55471
2024-10-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-10-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1913.61958
2024-10-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1170.2260760000001
2024-10-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,219.480876
2024-10-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,36.11496
2024-10-17,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0
2024-10-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,333.219141
2024-10-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-10-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,229.060526
2024-10-20,0x8477e447846c758f5a675856001ea72298fd9cb5,160.095271
2024-10-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-10-21,0x8477e447846c758f5a675856001ea72298fd9cb5,2464.915564
2024-10-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-10-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-46.489941
2024-10-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4543.862071
2024-10-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,8692.0
2024-10-26,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,42471.99413
2024-10-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,666.6623079999999
2024-10-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-10-28,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,167.28016200000002
2024-10-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-10-29,0x8477e447846c758f5a675856001ea72298fd9cb5,801.170876
2024-10-30,0x8477e447846c758f5a675856001ea72298fd9cb5,9.150023
2024-10-31,0x2c229d22b100a7beb69122eed721cee9b24011dd,-2.5534149999999998
2024-10-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,765.475192
2024-10-31,0x8477e447846c758f5a675856001ea72298fd9cb5,451.122034
2024-11-01,0x2c229d22b100a7beb69122eed721cee9b24011dd,-0.09906000000000104
2024-11-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1040.5747959999999
2024-11-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-11-03,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0
2024-11-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-11-04,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,540.05911
2024-11-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2259.351364
2024-11-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,678.4759280000001
2024-11-06,0x2c229d22b100a7beb69122eed721cee9b24011dd,-3.41119
2024-11-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2821.24842
2024-11-07,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,503.46257599999996
2024-11-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,628.96246
2024-11-07,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,3360.9281
2024-11-08,0x2c229d22b100a7beb69122eed721cee9b24011dd,-710.786946
2024-11-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,646.3734049999999
2024-11-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-11-09,0x8477e447846c758f5a675856001ea72298fd9cb5,102.90894
2024-11-10,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0
2024-11-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,548.36595
2024-11-10,0x8477e447846c758f5a675856001ea72298fd9cb5,442.748384
2024-11-11,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0
2024-11-11,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,393.07947
2024-11-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1479.677222
2024-11-11,0x8477e447846c758f5a675856001ea72298fd9cb5,4876.874304
2024-11-12,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0
2024-11-12,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0
2024-11-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2053.119744
2024-11-12,0x8477e447846c758f5a675856001ea72298fd9cb5,1441.27965
2024-11-13,0x2c229d22b100a7beb69122eed721cee9b24011dd,-17.60528
2024-11-13,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,135.09947
2024-11-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7680.907897
2024-11-13,0x8477e447846c758f5a675856001ea72298fd9cb5,48.000187
2024-11-13,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0
2024-11-14,0x2c229d22b100a7beb69122eed721cee9b24011dd,2215.402997
2024-11-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2348.106228
2024-11-15,0x2c229d22b100a7beb69122eed721cee9b24011dd,2137.203852
2024-11-15,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0
2024-11-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2003.536586
2024-11-15,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0
2024-11-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,159.100072
2024-11-16,0x2c229d22b100a7beb69122eed721cee9b24011dd,1484.528402
2024-11-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,255.14686999999998
2024-11-16,0x8477e447846c758f5a675856001ea72298fd9cb5,870.746565
2024-11-17,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0
2024-11-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,161.289904
2024-11-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,546.624374
2024-11-17,0x8477e447846c758f5a675856001ea72298fd9cb5,175.061007
2024-11-18,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0
2024-11-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,147.410285
2024-11-18,0x2c229d22b100a7beb69122eed721cee9b24011dd,-8.138354999999999
2024-11-18,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,48.185146
2024-11-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3158.176614
2024-11-18,0x8477e447846c758f5a675856001ea72298fd9cb5,431.960709
2024-11-18,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,693.220788
2024-11-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,233.36546
2024-11-19,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0
2024-11-19,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,245.44495999999998
2024-11-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1573.210981
2024-11-19,0x8477e447846c758f5a675856001ea72298fd9cb5,906.2475900000001
2024-11-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-316.245208
2024-11-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,2626.800865
2024-11-20,0x39cef799f8b69da1995852eea189df24eb5cae3c,-808.158708
2024-11-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2259.775633
2024-11-20,0x8477e447846c758f5a675856001ea72298fd9cb5,447.920315
2024-11-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,780.001314
2024-11-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,-0.15074600000000027
2024-11-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,909.745283
2024-11-21,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0
2024-11-21,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2.83504
2024-11-22,0x083384f897ee0f19899168e3b1bec365f52a9012,-21227.0
2024-11-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,141.21958999999998
2024-11-22,0x2c229d22b100a7beb69122eed721cee9b24011dd,-260.909686
2024-11-22,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,1050.894
2024-11-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1825.01255
2024-11-22,0x8477e447846c758f5a675856001ea72298fd9cb5,365.437929
2024-11-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,673.6312
2024-11-23,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,788.45072
2024-11-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-11-23,0x8477e447846c758f5a675856001ea72298fd9cb5,1439.449718
2024-11-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,108.321127
2024-11-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,445.338356
2024-11-24,0x8477e447846c758f5a675856001ea72298fd9cb5,391.890903
2024-11-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,464.281002
2024-11-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5059.459732
2024-11-26,0x083384f897ee0f19899168e3b1bec365f52a9012,1603.1
2024-11-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-508.290641
2024-11-26,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0
2024-11-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-11-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,193.66415899999998
2024-11-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-2848.159792
2024-11-28,0x083384f897ee0f19899168e3b1bec365f52a9012,-132271.0
2024-11-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,165.532644
2024-11-28,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,3855.7522
2024-11-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1174.315571
2024-11-28,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0
2024-11-29,0x271b280974205ca63b716753467d5a371de622ab,1584.342755
2024-11-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,9551.73423
2024-11-29,0x2c229d22b100a7beb69122eed721cee9b24011dd,31.04129
2024-11-29,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,17511.326788
2024-11-29,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0
2024-11-29,0x430f09841d65beb3f27765503d0f850b8bce7713,124284.948775
2024-11-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,610.52512
2024-11-29,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,573.585288
2024-11-29,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-11-29,0x8477e447846c758f5a675856001ea72298fd9cb5,22697.489906
2024-11-29,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0
2024-11-30,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0
2024-11-30,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,11715.94323
2024-11-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,5590.528248
2024-11-30,0x2c229d22b100a7beb69122eed721cee9b24011dd,59.744873999999996
2024-11-30,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,19050.661786
2024-11-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,8.570313
2024-11-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,850.54514
2024-11-30,0x8477e447846c758f5a675856001ea72298fd9cb5,40.699929
2024-12-01,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0
2024-12-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,4458.25495
2024-12-01,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,13.566929
2024-12-01,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0
2024-12-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,197.422418
2024-12-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,337.835516
2024-12-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-12-01,0x8477e447846c758f5a675856001ea72298fd9cb5,1169.432253
2024-12-01,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,34709.852428
2024-12-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1283.846047
2024-12-02,0x2c229d22b100a7beb69122eed721cee9b24011dd,16196.864846
2024-12-02,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0
2024-12-02,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0
2024-12-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,754.7378
2024-12-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-12-02,0x8477e447846c758f5a675856001ea72298fd9cb5,254.15562
2024-12-02,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0
2024-12-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1190.358719
2024-12-03,0x2c229d22b100a7beb69122eed721cee9b24011dd,121.535562
2024-12-03,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0
2024-12-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,30.727222
2024-12-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1467.1002210000001
2024-12-03,0x8477e447846c758f5a675856001ea72298fd9cb5,-158.695661
2024-12-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0
2024-12-03,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,20925.513222
2024-12-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,9066.169646
2024-12-04,0x2c229d22b100a7beb69122eed721cee9b24011dd,7591.307059
2024-12-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,910.584797
2024-12-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,291.35271
2024-12-04,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,33.26141600000001
2024-12-04,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0
2024-12-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,274999.139393
2024-12-05,0x271b280974205ca63b716753467d5a371de622ab,208.81746
2024-12-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,14685.787664
2024-12-05,0x2c229d22b100a7beb69122eed721cee9b24011dd,2069.92634
2024-12-05,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0
2024-12-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,3174.023699
2024-12-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1435.68724
2024-12-05,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-12-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,49999.876084999996
2024-12-06,0x083384f897ee0f19899168e3b1bec365f52a9012,-175611.00005600002
2024-12-06,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0
2024-12-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,389.176232
2024-12-06,0x2c229d22b100a7beb69122eed721cee9b24011dd,-123.870122
2024-12-06,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0
2024-12-06,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0
2024-12-06,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,514.886454
2024-12-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7206.315268
2024-12-06,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-12-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,74999.848329
2024-12-07,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,3515.031065
2024-12-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,4008.012049
